priority,reason,vqa_id,image_id,split,qtype,llm_decision,human_decision,confidence,failure_flags,rationale_short
P2,llm_review,6124,image001166,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;category_mismatch;missing_correct_category;unsupported_food_fact,"P1: Món trên cùng chính giữa là miến nấu mộc nhĩ; nếu xét nguyên liệu chính thì miến thuộc nhóm tinh bột, không có trong lựa chọn, còn D chỉ đúng nếu xem mộc nhĩ là thành phần chính. | P2: Triple hỗ trợ đúng món ở vị trí trên cùng chính giữa, nhưng phân loại mộc nhĩ thành rau lá là chưa chính xác. | P3: Không nên chấp nhận âm thầm vì món trên cùng có thể lấy miến làm nguyên liệu chính, trong khi lựa chọn thiếu nhóm tinh bột và triple phân loại mộc nhĩ là rau lá không chính xác."
P2,llm_review,6198,image001333,test,ingredient_category,REVIEW,KEEP,low,incomplete_support;missing_right_item_category;pass_disagreement,"P1: Question matches the image and food layout; the left bamboo tray has boiled pork belly while the right tray has shrimp, so answer A is correct and choices are valid. | P2: Các triple đúng và liên quan đến món thịt ba chỉ luộc trên khay tre bên trái, nhưng chưa có triple hỗ trợ món tôm rang bên phải thuộc nhóm hải sản. | P3: Route to REVIEW because the answer appears visually plausible, but the triples do not support the seafood category for the right bamboo tray and prior passes disagree."
P2,llm_review,10954,image001790,test,ingredient_category,REVIEW,KEEP,low,mixed_ingredient_category;underspecified_food_group,"P1: Món ở góc dưới bên phải là tôm rim thịt; đáp án hải sản phù hợp với tôm nhìn thấy rõ, dù món có cả thịt nên hơi lẫn nhóm. | P2: Các triple đúng và hỗ trợ trực tiếp: món góc dưới bên phải là tôm rim thịt, có nguyên liệu tôm thuộc nhóm hải sản. | P3: Món góc dưới bên phải là tôm rim thịt có cả tôm và thịt, nên chọn 'hải sản' hợp lý nhưng không phải phân loại duy nhất chắc chắn cho cả món."
P2,llm_review,11170,image000105,test,ingredient_category,REVIEW,KEEP,low,multiple_plausible_choices;unsupported_specific_ingredient_fact;visual_evidence_ambiguous,"P1: Question matches the image and described top-left nem rán; it is below-left of the canh rau, and the meat-category answer is the only fully correct choice. | P2: Các triple phù hợp để hỗ trợ việc xác định nem rán thuộc nhóm thịt trong VQA này. | P3: Nem rán is visually identifiable and positioned correctly, but its main ingredient category is not directly supported by the image and could be interpreted in more than one way."
P2,llm_review,11248,image000276,test,ingredient_category,REVIEW,KEEP,low,category_granularity_mismatch;incomplete_support;question_answer_mismatch;unsupported_food_fact,"P1: Question matches the visible dishes and ingredient-category qtype; A correctly identifies rau muống as vegetables and canh cua as aquatic/crustacean-based, with no other correct choice. | P2: Các triples đúng và liên quan đến món rau muống xào tỏi ở góc trên bên phải, nhưng chưa hỗ trợ phần món canh cua ở góc dưới cùng. | P3: Route to REVIEW because the answer relies on canh cua/crustacean category not supported by triples_used, and the question wording does not align cleanly with the answer choices."
P2,llm_review,11672,image000790,test,ingredient_category,REVIEW,KEEP,low,multiple_plausible_choices;unsupported_specific_ingredient;visual_evidence_ambiguous,"P1: Câu hỏi khớp ảnh và mô tả: món bên trái so với gỏi cuốn là chả giò, nhân thường chủ yếu từ thịt; các lựa chọn cùng loại và chỉ A phù hợp nhất. | P2: The triples correctly support that the left dish is chả giò and its common filling includes pork, which belongs to the meat category. | P3: Món bên trái là chả giò, nhưng ảnh không xác nhận nhân chính là thịt lợn; chả giò có nhiều biến thể nhân nên nên đưa vào REVIEW."
P2,llm_review,11678,image000797,test,ingredient_category,REVIEW,KEEP,low,external_food_knowledge_required;unsupported_dominant_category;visual_evidence_ambiguous,"P1: Câu hỏi khớp ảnh: nem rán ở dưới và bún ở bên phải; đáp án A hợp lý vì nem rán thường có nhân thịt/đạm, tương phản với bún thuộc nhóm tinh bột. | P2: The triples correctly support that nem rán commonly contains pork, which belongs to the meat/protein group, contrasting with the rice noodles as starch. | P3: Nem rán is visible, but its filling and dominant category are not visually confirmable; triples support pork as an ingredient but not necessarily the main group."
P2,llm_review,11733,image000914,test,ingredient_category,REVIEW,KEEP,low,external_food_fact_dependency;possible_variant_fillings;visual_ingredient_ambiguous,"P1: Question matches the image and qtype; nem rán is plausibly meat-based and paired with the chili-garlic dipping sauce, while other choices are not correct. | P2: Triples correctly support that nem rán commonly has pork as a main ingredient, and pork belongs to the meat category, matching answer C. | P3: Nem rán thường có thịt lợn nên C hợp lý, nhưng hình ảnh không cho thấy nhân bên trong nên loại nguyên liệu chính không thể xác nhận chắc chắn."
P2,llm_review,11759,image001055,test,ingredient_category,REVIEW,KEEP,low,multiple_plausible_categories;unsupported_specific_ingredient;visual_evidence_ambiguous,"P1: Question correctly refers to the left dish as nem rán; its core filling is typically meat-based, so answer B is valid and choices are distinct. | P2: Nem rán ở bên trái thường có nhân thịt lợn; thịt lợn thuộc nhóm thịt và cung cấp protein động vật, phù hợp đáp án B. | P3: The answer is plausible, but pork as the core ingredient of the left nem rán is not visually supported and alternative fillings/categories are possible."
P2,llm_review,11952,image001304,test,ingredient_category,REVIEW,KEEP,low,possible_multi_ingredient_category_ambiguity;visual_evidence_partly_label_dependent,"P1: Question matches the central mixed rice bowl; its basic ingredient is rice, a grain/cereal food group, and the other choices are distinct incorrect categories. | P2: Các triple đúng và hỗ trợ trực tiếp cho câu hỏi: cơm trộn có thành phần cơ bản là gạo, thuộc nhóm ngũ cốc. | P3: Route to REVIEW vì đáp án ngũ cốc phụ thuộc vào nhận diện món là cơm trộn và kiến thức nền về gạo, trong khi hình có nhiều nguyên liệu khác dễ gây nhập nhằng."
P2,llm_review,12076,image002280,test,ingredient_category,REVIEW,KEEP,low,incomplete_support;over_specific_category;question_answer_mismatch_risk,"P1: Question matches the image and qtype; answer B is the best choice because the left dish is rice-based while the spring rolls visibly include shrimp/animal protein, and other choices are clearly incorrect. | P2: Triples are factually correct and relevant to cơm gà, but they do not directly support the gỏi cuốn/seafood or starch-vs-animal-food comparison needed for answer B. | P3: Route to REVIEW: answer B is plausible visually, but the triples do not support the key comparison and the wording/category logic is not fully consistent."
P2,llm_review,587,image000105,test,ingredients,REVIEW,KEEP,low,answer_requires_nonvisual_knowledge;multiple_plausible_variants;visual_food_identity_ambiguous,"P1: Question correctly refers to the nem rán at the upper-left; pork mince is the typical main filling ingredient, though not directly visible from the image. | P2: Triple correctly links nem rán to pork, supporting the answer that the filling commonly uses ground pork. | P3: Although pork is a common nem rán filling and Pass 1/2 agree, the visual identity and hidden filling are not directly verifiable, with plausible variant ingredients."
P2,llm_review,767,image000206,test,ingredients,REVIEW,KEEP,low,ambiguous_pork_cut;multiple_plausible_answers;not_visually_verifiable;pass_disagreement;recipe_fact_assumption,"P1: Question matches the xá xíu dish in the image and C is plausible, but both pork shoulder and pork belly can be used for xá xíu, so choices may contain multiple plausible answers. | P2: Triple correctly supports that the left-side dish is thịt xá xíu and its relevant ingredient for the answer is thịt nạc vai. | P3: Specific pork cut for xá xíu cannot be confirmed visually, and both ba chỉ and nạc vai are plausible ingredients, so this should not be silently accepted."
P2,llm_review,818,image000235,test,ingredients,REVIEW,KEEP,low,metadata_dependency;species_level_ambiguous;unsupported_food_fact,"P1: Question matches the central crispy fish dish; the main ingredient is fish and it is below-left of the bamboo basket with nem rán. | P2: Triple đúng và hữu ích: món trung tâm là cá chép chiên giòn, nguyên liệu chính là cá chép/cá, phù hợp với câu hỏi VQA. | P3: Main answer B is likely correct, but the triple and question rely on unsupported species/texture causality beyond clear visual evidence."
P2,llm_review,1033,image001489,test,ingredients,REVIEW,KEEP,low,question_choice_mismatch;visual_ambiguity,"P1: Câu hỏi phù hợp ảnh và qtype; đáp án B đúng vì đĩa bên phải có tôm luộc kèm thịt lợn luộc, các lựa chọn đều là nguyên liệu cùng loại và chỉ có một đáp án đúng. | P2: Triple correctly links thịt luộc to pork, matching the visible pork slices paired with boiled shrimp and supporting choice B. | P3: Nên REVIEW vì thịt luộc nhìn giống thịt lợn nhưng không hoàn toàn chắc chắn từ ảnh, và câu hỏi hỏi về nguồn gốc trong khi đáp án chỉ là tên nguyên liệu."
P2,llm_review,1463,image001731,test,ingredients,REVIEW,KEEP,low,ambiguous_visual_evidence;knowledge_dependent_answer,"P1: Question matches the central canh chua and asks for its key ingredient; fish in the broth is the only correct same-type choice. | P2: Triple correctly supports the answer: fish is a characteristic ingredient of canh chua and matches choice D. | P3: D is likely correct, but the fish in the soup is not clearly visible and the answer relies on general canh chua knowledge."
P2,llm_review,1752,image001869,test,ingredients,REVIEW,KEEP,low,answer_relies_on_prior;ingredient_inferred;unsupported_food_fact;visual_ingredient_ambiguous,"P1: Question correctly points to the grilled skewers at the bottom center; pork is a plausible main ingredient for Vietnamese thịt xiên nướng, though it is inferred rather than visually certain. | P2: Triple phù hợp với món thịt xiên nướng ở chính giữa phía dưới và hỗ trợ đáp án nguyên liệu chính là thịt lợn. | P3: The skewers are identifiable, but the specific meat type is not visually certain, so the pork answer should be reviewed rather than silently accepted."
